"desc","date","ipd","pop"
"<2y",2014-06-01,108.885,2292738
"2-4y",2014-06-01,25.62,3317012
"5-14y",2014-06-01,66.185,9710604
"15-24y",2014-06-01,48.0375,9889101
"25-44y",2014-06-01,371.49,17045026
"45-64y",2014-06-01,176.1375,8661919
">=65y",2014-06-01,57.645,2948294.92
"<2y",2014-10-01,91.7718120805369,2292738
"2-4y",2014-10-01,28.8120805369128,3317012
"5-14y",2014-10-01,35.2147651006711,9710604
"15-24y",2014-10-01,42.6845637583893,9889101
"25-44y",2014-10-01,263.577181208054,17045026
"45-64y",2014-10-01,141.926174496644,8661919
">=65y",2014-10-01,32.0134228187919,2948294.92
"<2y",2015-01-01,66.4239130434783,2296151
"2-4y",2015-01-01,12.6521739130435,3345369
"5-14y",2015-01-01,25.304347826087,9900842
"15-24y",2015-01-01,29.5217391304348,9779346
"25-44y",2015-01-01,212.978260869565,17444514
"45-64y",2015-01-01,108.597826086957,8874819
">=65y",2015-01-01,29.5217391304348,3033352.04
"<2y",2015-04-01,91.3985401459854,2296151
"2-4y",2015-04-01,15.9416058394161,3345369
"5-14y",2015-04-01,44.636496350365,9900842
"15-24y",2015-04-01,39.3226277372263,9779346
"25-44y",2015-04-01,309.267153284672,17444514
"45-64y",2015-04-01,162.604379562044,8874819
">=65y",2015-04-01,64.829197080292,3033352.04
"<2y",2015-06-01,104.694408322497,2296151
"2-4y",2015-06-01,20.5071521456437,3345369
"5-14y",2015-06-01,37.77633289987,9900842
"15-24y",2015-06-01,46.4109232769831,9779346
"25-44y",2015-06-01,364.81144343303,17444514
"45-64y",2015-06-01,195.357607282185,8874819
">=65y",2015-06-01,60.4421326397919,3033352.04
"<2y",2015-10-01,72.4074074074074,2296151
"2-4y",2015-10-01,22.037037037037,3345369
"5-14y",2015-10-01,32.5308641975309,9900842
"15-24y",2015-10-01,44.0740740740741,9779346
"25-44y",2015-10-01,257.098765432099,17444514
"45-64y",2015-10-01,130.123456790123,8874819
">=65y",2015-10-01,36.7283950617284,3033352.04
"<2y",2016-01-01,62.5821596244131,2286605
"2-4y",2016-01-01,19.1784037558685,3374319
"5-14y",2016-01-01,26.2441314553991,10109334
"15-24y",2016-01-01,30.2816901408451,9668406
"25-44y",2016-01-01,178.661971830986,17818443
"45-64y",2016-01-01,83.7793427230047,9095411
">=65y",2016-01-01,29.2723004694836,3123093.16
"<2y",2016-04-01,97.2209856915739,2286605
"2-4y",2016-04-01,19.241653418124,3374319
"5-14y",2016-04-01,42.5341812400636,10109334
"15-24y",2016-04-01,40.5087440381558,9668406
"25-44y",2016-04-01,252.16693163752,17818443
"45-64y",2016-04-01,147.856915739269,9095411
">=65y",2016-04-01,37.4705882352941,3123093.16
"<2y",2016-06-01,83.1156462585034,2286605
"2-4y",2016-06-01,27.3673469387755,3374319
"5-14y",2016-06-01,39.530612244898,10109334
"15-24y",2016-06-01,46.6258503401361,9668406
"25-44y",2016-06-01,313.204081632653,17818443
"45-64y",2016-06-01,176.367346938776,9095411
">=65y",2016-06-01,58.7891156462585,3123093.16
"<2y",2016-10-01,75.3039867109635,2286605
"2-4y",2016-10-01,22.6943521594684,3374319
"5-14y",2016-10-01,44.3571428571429,10109334
"15-24y",2016-10-01,43.3255813953488,9668406
"25-44y",2016-10-01,235.196013289037,17818443
"45-64y",2016-10-01,146.481727574751,9095411
">=65y",2016-10-01,53.641196013289,3123093.16
"<2y",2017-01-01,60.6880733944954,2248757
"2-4y",2017-01-01,23.2637614678899,3389640
"5-14y",2017-01-01,16.1834862385321,10324499
"15-24y",2017-01-01,23.2637614678899,9555571
"25-44y",2017-01-01,188.133027522936,18147925
"45-64y",2017-01-01,97.1009174311927,9322198
">=65y",2017-01-01,32.3669724770642,3216967.73
"<2y",2017-04-01,96.5123010130246,2248757
"2-4y",2017-04-01,22.3502170767004,3389640
"5-14y",2017-04-01,34.5412445730825,10324499
"15-24y",2017-04-01,43.684515195369,9555571
"25-44y",2017-04-01,276.32995658466,18147925
"45-64y",2017-04-01,180.833574529667,9322198
">=65y",2017-04-01,47.7481910274964,3216967.73
"<2y",2017-06-01,91.5147265077139,2248757
"2-4y",2017-06-01,19.3197755960729,3389640
"5-14y",2017-06-01,31.5217391304348,10324499
"15-24y",2017-06-01,37.6227208976157,9555571
"25-44y",2017-06-01,272.510518934081,18147925
"45-64y",2017-06-01,200.31556802244,9322198
">=65y",2017-06-01,72.194950911641,3216967.73
"<2y",2017-10-01,60.6360424028269,2248757
"2-4y",2017-10-01,18.1908127208481,3389640
"5-14y",2017-10-01,28.2968197879859,10324499
"15-24y",2017-10-01,39.4134275618375,9555571
"25-44y",2017-10-01,241.533568904594,18147925
"45-64y",2017-10-01,139.462897526502,9322198
">=65y",2017-10-01,44.4664310954064,3216967.73
"<2y",2018-01-01,61.2705882352941,2221079
"2-4y",2018-01-01,14.2964705882353,3388033
"5-14y",2018-01-01,27.5717647058824,10548528
"15-24y",2018-01-01,28.5929411764706,9458476
"25-44y",2018-01-01,159.303529411765,18444749
"45-64y",2018-01-01,108.244705882353,9558353
">=65y",2018-01-01,34.72,3315445.9
"<2y",2018-04-01,86.5733333333333,2221079
"2-4y",2018-04-01,20.1333333333333,3388033
"5-14y",2018-04-01,20.1333333333333,10548528
"15-24y",2018-04-01,33.22,9458476
"25-44y",2018-04-01,257.706666666667,18444749
"45-64y",2018-04-01,132.88,9558353
">=65y",2018-04-01,53.3533333333333,3315445.9
"<2y",2018-06-01,106.51493598862,2221079
"2-4y",2018-06-01,24.5803698435277,3388033
"5-14y",2018-06-01,40.9672830725462,10548528
"15-24y",2018-06-01,47.1123755334282,9458476
"25-44y",2018-06-01,284.722617354196,18444749
"45-64y",2018-06-01,152.603129445235,9558353
">=65y",2018-06-01,63.4992887624467,3315445.9
"<2y",2018-10-01,70.524861878453,2221079
"2-4y",2018-10-01,9.19889502762431,3388033
"5-14y",2018-10-01,26.5745856353591,10548528
"15-24y",2018-10-01,28.6187845303867,9458476
"25-44y",2018-10-01,244.281767955801,18444749
"45-64y",2018-10-01,125.718232044199,9558353
">=65y",2018-10-01,50.0828729281768,3315445.9
"<2y",2019-01-01,50.6329113924051,2225505
"2-4y",2019-01-01,10.126582278481,3348426
"5-14y",2019-01-01,22.2784810126582,10751526
"15-24y",2019-01-01,15.1898734177215,9416165
"25-44y",2019-01-01,178.227848101266,18721960
"45-64y",2019-01-01,93.1645569620253,9804251
">=65y",2019-01-01,30.379746835443,3419057.92
"<2y",2019-04-01,85.6,2225505
"2-4y",2019-04-01,20.3809523809524,3348426
"5-14y",2019-04-01,29.552380952381,10751526
"15-24y",2019-04-01,32.6095238095238,9416165
"25-44y",2019-04-01,254.761904761905,18721960
"45-64y",2019-04-01,157.952380952381,9804251
">=65y",2019-04-01,61.1428571428571,3419057.92
"<2y",2019-06-01,105.908256880734,2225505
"2-4y",2019-06-01,22.4036697247706,3348426
"5-14y",2019-06-01,36.6605504587156,10751526
"15-24y",2019-06-01,41.7522935779817,9416165
"25-44y",2019-06-01,306.522935779817,18721960
"45-64y",2019-06-01,195.522935779817,9804251
">=65y",2019-06-01,68.2293577981651,3419057.92
"<2y",2019-10-01,53.7053231939163,2225505
"2-4y",2019-10-01,18.2395437262357,3348426
"5-14y",2019-10-01,28.3726235741445,10751526
"15-24y",2019-10-01,26.3460076045627,9416165
"25-44y",2019-10-01,234.074144486692,18721960
"45-64y",2019-10-01,129.703422053232,9804251
">=65y",2019-10-01,42.5589353612167,3419057.92
"<10w_PCV13add",2005-01-01,17.6509695290859,265926.8504
"<10w_PCV7",2005-01-01,13.2382271468144,265926.8504
"<10w_nonPCV",2005-01-01,7.35457063711911,265926.8504
"<10w_PCV13add",2005-04-01,18.0392156862745,265926.8504
"<10w_PCV7",2005-04-01,13.5294117647059,265926.8504
"<10w_nonPCV",2005-04-01,10.5228758169935,265926.8504
"<10w_PCV13add",2005-06-01,15.9482132360699,265926.8504
"<10w_PCV7",2005-06-01,22.0821414037891,265926.8504
"<10w_nonPCV",2005-06-01,14.721427602526,265926.8504
"<10w_PCV13add",2005-10-01,16.2772866964484,265926.8504
"<10w_PCV7",2005-10-01,11.2688907898489,265926.8504
"<10w_nonPCV",2005-10-01,6.26049488324937,265926.8504
"<10w_PCV13add",2006-01-01,8.58758837391987,273276.8791
"<10w_PCV7",2006-01-01,12.8813825608798,273276.8791
"<10w_nonPCV",2006-01-01,5.72505891594658,273276.8791
"<10w_PCV13add",2006-04-01,9.63466440101954,273276.8791
"<10w_PCV7",2006-04-01,17.892948173322,273276.8791
"<10w_nonPCV",2006-04-01,13.7638062871708,273276.8791
"<10w_PCV13add",2006-06-01,6.17082653957105,273276.8791
"<10w_PCV7",2006-06-01,27.1516367741126,273276.8791
"<10w_nonPCV",2006-06-01,8.63915715539947,273276.8791
"<10w_PCV13add",2006-10-01,11.3956818181818,273276.8791
"<10w_PCV7",2006-10-01,11.3956818181818,273276.8791
"<10w_nonPCV",2006-10-01,17.9075,273276.8791
"<10w_PCV13add",2007-01-01,6.03991596638655,281007.23
"<10w_PCV7",2007-01-01,6.03991596638655,281007.23
"<10w_nonPCV",2007-01-01,12.0798319327731,281007.23
"<10w_PCV13add",2007-04-01,9.39947780678851,281007.23
"<10w_PCV7",2007-04-01,17.2323759791123,281007.23
"<10w_nonPCV",2007-04-01,17.2323759791123,281007.23
"<10w_PCV13add",2007-06-01,8.74577623427821,281007.23
"<10w_PCV7",2007-06-01,26.2373287028346,281007.23
"<10w_nonPCV",2007-06-01,13.9932419748451,281007.23
"<10w_PCV13add",2007-10-01,9.61940646035307,281007.23
"<10w_PCV7",2007-10-01,17.3149316286355,281007.23
"<10w_nonPCV",2007-10-01,17.3149316286355,281007.23
"<10w_PCV13add",2008-01-01,9.41459392606843,287840.6376
"<10w_PCV7",2008-01-01,16.9462690669232,287840.6376
"<10w_nonPCV",2008-01-01,9.41459392606843,287840.6376
"<10w_PCV13add",2008-04-01,8.12267471091,287840.6376
"<10w_PCV7",2008-04-01,14.891570303335,287840.6376
"<10w_nonPCV",2008-04-01,13.53779118485,287840.6376
"<10w_PCV13add",2008-06-01,11.9769230769231,287840.6376
"<10w_PCV7",2008-06-01,22.2428571428571,287840.6376
"<10w_nonPCV",2008-06-01,13.6879120879121,287840.6376
"<10w_PCV13add",2008-10-01,16.2458179256911,287840.6376
"<10w_PCV7",2008-10-01,17.8703997182603,287840.6376
"<10w_nonPCV",2008-10-01,9.74749075541468,287840.6376
"<10w_PCV13add",2009-01-01,9.04691756634043,288652.3624
"<10w_PCV7",2009-01-01,12.0625567551206,288652.3624
"<10w_nonPCV",2009-01-01,12.0625567551206,288652.3624
"<10w_PCV13add",2009-04-01,8.57172694677481,288652.3624
"<10w_PCV7",2009-04-01,15.4291085041947,288652.3624
"<10w_nonPCV",2009-04-01,15.4291085041947,288652.3624
"<10w_PCV13add",2009-06-01,19.3347193347193,288652.3624
"<10w_PCV7",2009-06-01,19.3347193347193,288652.3624
"<10w_nonPCV",2009-06-01,12.8898128898129,288652.3624
"<10w_PCV13add",2009-10-01,15.0918367346939,288652.3624
"<10w_PCV7",2009-10-01,11.3188775510204,288652.3624
"<10w_nonPCV",2009-10-01,8.80357142857143,288652.3624
"<10w_PCV13add",2010-01-01,7.7027027027027,284324.1751
"<10w_PCV7",2010-01-01,3.08108108108108,284324.1751
"<10w_nonPCV",2010-01-01,7.7027027027027,284324.1751
"<10w_PCV13add",2010-04-01,9.37196765498652,284324.1751
"<10w_PCV7",2010-04-01,20.3059299191375,284324.1751
"<10w_nonPCV",2010-04-01,10.9339622641509,284324.1751
"<10w_PCV13add",2010-06-01,10.9162409638554,284324.1751
"<10w_PCV7",2010-06-01,9.55171084337349,284324.1751
"<10w_nonPCV",2010-06-01,13.6453012048193,284324.1751
"<10w_PCV13add",2010-10-01,9.17509303803213,284324.1751
"<10w_PCV7",2010-10-01,10.7042752110375,284324.1751
"<10w_nonPCV",2010-10-01,15.2918217300536,284324.1751
"<10w_PCV13add",2011-01-01,6.02818991097923,285504.0841
"<10w_PCV7",2011-01-01,4.01879327398615,285504.0841
"<10w_nonPCV",2011-01-01,8.0375865479723,285504.0841
"<10w_PCV13add",2011-04-01,11.2062084257206,285504.0841
"<10w_PCV7",2011-04-01,14.4079822616408,285504.0841
"<10w_nonPCV",2011-04-01,14.4079822616408,285504.0841
"<10w_PCV13add",2011-06-01,4.59272300469484,285504.0841
"<10w_PCV7",2011-06-01,4.59272300469484,285504.0841
"<10w_nonPCV",2011-06-01,18.3708920187793,285504.0841
"<10w_PCV13add",2011-10-01,17.2443231825383,285504.0841
"<10w_PCV7",2011-10-01,10.346593909523,285504.0841
"<10w_nonPCV",2011-10-01,17.2443231825383,285504.0841
"<10w_PCV13add",2012-01-01,14.648310387985,288603.8106
"<10w_PCV7",2012-01-01,3.66207759699625,288603.8106
"<10w_nonPCV",2012-01-01,12.8172715894869,288603.8106
"<10w_PCV13add",2012-04-01,14.816120906801,288603.8106
"<10w_PCV7",2012-04-01,5.55604534005038,288603.8106
"<10w_nonPCV",2012-04-01,16.6681360201511,288603.8106
"<10w_PCV13add",2012-06-01,9.9060873500792,288603.8106
"<10w_PCV7",2012-06-01,3.96243494003168,288603.8106
"<10w_nonPCV",2012-06-01,21.7933921701743,288603.8106
"<10w_PCV13add",2012-10-01,7.81247728649303,288603.8106
"<10w_PCV7",2012-10-01,3.90623864324652,288603.8106
"<10w_nonPCV",2012-10-01,13.6718352513628,288603.8106
"<10w_PCV7",2013-01-01,4.11258278145695,290914.0653
"<10w_nonPCV",2013-01-01,24.6754966887417,290914.0653
"<10w_PCV13add",2013-04-01,3.25321395775941,290914.0653
"<10w_PCV7",2013-04-01,8.13303489439853,290914.0653
"<10w_nonPCV",2013-04-01,27.652318640955,290914.0653
"<10w_PCV13add",2013-06-01,5.55064027939464,290914.0653
"<10w_nonPCV",2013-06-01,27.7532013969732,290914.0653
"<10w_PCV13add",2013-10-01,7.85869565217391,290914.0653
"<10w_PCV7",2013-10-01,4.71521739130435,290914.0653
"<10w_nonPCV",2013-10-01,12.5739130434783,290914.0653
"<10w_PCV13add",2014-01-01,4.05104800540906,292369.1009
"<10w_PCV7",2014-01-01,6.07657200811359,292369.1009
"<10w_nonPCV",2014-01-01,14.1786680189317,292369.1009
"<10w_PCV13add",2014-04-01,8.41875614552606,292369.1009
"<10w_PCV7",2014-04-01,1.68375122910521,292369.1009
"<10w_nonPCV",2014-04-01,10.1025073746313,292369.1009
"<10w_PCV13add",2014-06-01,2.135,292369.1009
"<10w_PCV7",2014-06-01,8.54,292369.1009
"<10w_nonPCV",2014-06-01,12.81,292369.1009
"<10w_PCV7",2014-10-01,3.20134228187919,292369.1009
"<10w_nonPCV",2014-10-01,12.8053691275168,292369.1009
"<10w_PCV13add",2015-01-01,7.4975845410628,291663.5831
"<10w_PCV7",2015-01-01,1.8743961352657,291663.5831
"<10w_nonPCV",2015-01-01,7.4975845410628,291663.5831
"<10w_PCV13add",2015-04-01,5.04817518248175,291663.5831
"<10w_nonPCV",2015-04-01,15.1445255474453,291663.5831
"<10w_PCV7",2015-06-01,5.5765062852189,291663.5831
"<10w_nonPCV",2015-06-01,27.8825314260945,291663.5831
"<10w_PCV13add",2015-10-01,4.19753086419753,291663.5831
"<10w_nonPCV",2015-10-01,14.6913580246914,291663.5831
"<10w_PCV13add",2016-01-01,5.80399061032864,289803.4437
"<10w_nonPCV",2016-01-01,17.4119718309859,289803.4437
"<10w_PCV7",2016-04-01,2.63306836248013,289803.4437
"<10w_nonPCV",2016-04-01,23.6976152623211,289803.4437
"<10w_PCV7",2016-06-01,4.25714285714286,289803.4437
"<10w_nonPCV",2016-06-01,17.0285714285714,289803.4437
"<10w_PCV13add",2016-10-01,5.34536393838719,289803.4437
"<10w_PCV7",2016-10-01,3.5635759589248,289803.4437
"<10w_nonPCV",2016-10-01,10.6907278767744,289803.4437
"<10w_PCV13add",2017-01-01,2.60091743119266,281969.9204
"<10w_nonPCV",2017-01-01,15.605504587156,281969.9204
"<10w_PCV13add",2017-04-01,2.42257597684515,281969.9204
"<10w_nonPCV",2017-04-01,29.0709117221418,281969.9204
"<10w_PCV13add",2017-06-01,3.77679823682629,281969.9204
"<10w_nonPCV",2017-06-01,22.6607894209577,281969.9204
"<10w_PCV13add",2017-10-01,3.84028268551237,281969.9204
"<10w_PCV7",2017-10-01,1.92014134275618,281969.9204
"<10w_nonPCV",2017-10-01,13.4409893992933,281969.9204
"<10w_PCV13add",2018-01-01,6.51,282661.5301
"<10w_PCV7",2018-01-01,2.17,282661.5301
"<10w_nonPCV",2018-01-01,8.68,282661.5301
"<10w_PCV7",2018-04-01,5.11076923076923,282661.5301
"<10w_nonPCV",2018-04-01,28.1092307692308,282661.5301
"<10w_PCV13add",2018-06-01,6.34992887624467,282661.5301
"<10w_PCV7",2018-06-01,3.17496443812233,282661.5301
"<10w_nonPCV",2018-06-01,22.2247510668563,282661.5301
"<10w_PCV13add",2018-10-01,3.5043409629045,282661.5301
"<10w_nonPCV",2018-10-01,21.026045777427,282661.5301
"<10w_nonPCV",2019-01-01,13.1645569620253,283056.2661
"<10w_PCV13add",2019-04-01,2.64952380952381,283056.2661
"<10w_nonPCV",2019-04-01,23.8457142857143,283056.2661
"<10w_PCV13add",2019-06-01,5.46692419121197,283056.2661
"<10w_PCV7",2019-06-01,3.64461612747465,283056.2661
"<10w_nonPCV",2019-06-01,25.5123128923226,283056.2661
"<10w_PCV7",2019-10-01,17.2262357414449,283056.2661
"15-24y_PCV13add",2005-01-01,16.3098419423171,9981127
"15-24y_PCV7",2005-01-01,7.24881864102982,9981127
"15-24y_nonPCV",2005-01-01,7.24881864102982,9981127
"2-4y_PCV13add",2005-01-01,20.5825831024931,2705027
"2-4y_PCV7",2005-01-01,42.537338411819,2705027
"2-4y_nonPCV",2005-01-01,2.74434441366574,2705027
"25-44y_PCV13add",2005-01-01,86.3220097201718,13771928
"25-44y_PCV7",2005-01-01,76.0804153465921,13771928
"25-44y_nonPCV",2005-01-01,81.9327549886377,13771928
"45-64y_PCV13add",2005-01-01,33.4118934858368,6714667.4
"45-64y_PCV7",2005-01-01,18.7106603520686,6714667.4
"45-64y_nonPCV",2005-01-01,30.7389420069699,6714667.4
"5-14y_PCV13add",2005-01-01,36.6971443702135,9388165
"5-14y_PCV7",2005-01-01,36.6971443702135,9388165
"5-14y_nonPCV",2005-01-01,12.6541877138667,9388165
"<2y_PCV13add",2005-01-01,68.2062138000504,2002335
"<2y_PCV7",2005-01-01,137.776551876102,2002335
"<2y_nonPCV",2005-01-01,34.1031069000252,2002335
">=65y_PCV13add",2005-01-01,7.08217913204063,2426509.34
">=65y_PCV7",2005-01-01,4.24930747922438,2426509.34
">=65y_nonPCV",2005-01-01,5.6657433056325,2426509.34
"15-24y_PCV13add",2005-04-01,26.664570230608,9981127
"15-24y_PCV7",2005-04-01,28.2330743618202,9981127
"15-24y_nonPCV",2005-04-01,28.2330743618202,9981127
"2-4y_PCV13add",2005-04-01,31.64469643279,2705027
"2-4y_PCV7",2005-04-01,65.9264509016458,2705027
"2-4y_nonPCV",2005-04-01,11.8667611622962,2705027
"25-44y_PCV13add",2005-04-01,160.37108176604,13771928
"25-44y_PCV7",2005-04-01,142.703081232493,13771928
"25-44y_nonPCV",2005-04-01,163.089235694278,13771928
"45-64y_PCV13add",2005-04-01,61.7342047930283,6714667.4
"45-64y_PCV7",2005-04-01,49.1067538126362,6714667.4
"45-64y_nonPCV",2005-04-01,44.8976034858388,6714667.4
"5-14y_PCV13add",2005-04-01,52.6657101865136,9388165
"5-14y_PCV7",2005-04-01,45.7360114777618,9388165
"5-14y_nonPCV",2005-04-01,15.2453371592539,9388165
"<2y_PCV13add",2005-04-01,77.0026912725875,2002335
"<2y_PCV7",2005-04-01,193.881776239908,2002335
"<2y_nonPCV",2005-04-01,56.3769703960015,2002335
">=65y_PCV13add",2005-04-01,8.45727426773178,2426509.34
">=65y_PCV7",2005-04-01,14.4981844589688,2426509.34
">=65y_nonPCV",2005-04-01,9.66545630597918,2426509.34
"15-24y_PCV13add",2005-06-01,40.4322264245848,9981127
"15-24y_PCV7",2005-06-01,29.9497973515443,9981127
"15-24y_nonPCV",2005-06-01,29.9497973515443,9981127
"2-4y_PCV13add",2005-06-01,41.7633487095421,2705027
"2-4y_PCV7",2005-06-01,54.4189089245549,2705027
"2-4y_nonPCV",2005-06-01,11.3900041935115,2705027
"25-44y_PCV13add",2005-06-01,250.280127077238,13771928
"25-44y_PCV7",2005-06-01,183.731653981556,13771928
"25-44y_nonPCV",2005-06-01,215.559184592534,13771928
"45-64y_PCV13add",2005-06-01,67.1694973111763,6714667.4
"45-64y_PCV7",2005-06-01,57.165529626533,6714667.4
"45-64y_nonPCV",2005-06-01,62.8820825891863,6714667.4
"5-14y_PCV13add",2005-06-01,59.6799667396275,9388165
"5-14y_PCV7",2005-06-01,63.7490553809658,9388165
"5-14y_nonPCV",2005-06-01,20.3454432066912,9388165
"<2y_PCV13add",2005-06-01,93.9158612527825,2002335
"<2y_PCV7",2005-06-01,216.0064808814,2002335
"<2y_nonPCV",2005-06-01,60.3744822339316,2002335
">=65y_PCV13add",2005-06-01,9.65392093324692,2426509.34
">=65y_PCV7",2005-06-01,17.9287103046014,2426509.34
">=65y_nonPCV",2005-06-01,9.65392093324692,2426509.34
"15-24y_PCV13add",2005-10-01,24.5819858540758,9981127
"15-24y_PCV7",2005-10-01,20.4849882117298,9981127
"15-24y_nonPCV",2005-10-01,10.9253270462559,9981127
"2-4y_PCV13add",2005-10-01,37.4562563185318,2705027
"2-4y_PCV7",2005-10-01,58.6814682323664,2705027
"2-4y_nonPCV",2005-10-01,13.7339606501283,2705027
"25-44y_PCV13add",2005-10-01,170.537704064825,13771928
"25-44y_PCV7",2005-10-01,117.612209699879,13771928
"25-44y_nonPCV",2005-10-01,166.127246201079,13771928
"45-64y_PCV13add",2005-10-01,63.3214820359281,6714667.4
"45-64y_PCV7",2005-10-01,45.229630025663,6714667.4
"45-64y_nonPCV",2005-10-01,36.1837040205304,6714667.4
"5-14y_PCV13add",2005-10-01,61.1072339055976,9388165
"5-14y_PCV7",2005-10-01,50.4798888785371,9388165
"5-14y_nonPCV",2005-10-01,22.5831081825035,9388165
"<2y_PCV13add",2005-10-01,100.8176923464,2002335
"<2y_PCV7",2005-10-01,148.501736023751,2002335
"<2y_nonPCV",2005-10-01,51.7712474211241,2002335
">=65y_PCV13add",2005-10-01,11.2060063546377,2426509.34
">=65y_PCV7",2005-10-01,7.47067090309178,2426509.34
">=65y_nonPCV",2005-10-01,16.1864536233655,2426509.34
"15-24y_PCV13add",2006-01-01,16.6438376678481,10064765
"15-24y_PCV7",2006-01-01,19.4178106124894,10064765
"15-24y_nonPCV",2006-01-01,27.7397294464134,10064765
"2-4y_PCV13add",2006-01-01,31.7105208224611,2739084
"2-4y_PCV7",2006-01-01,51.0125769752635,2739084
"2-4y_nonPCV",2006-01-01,8.27230977977247,2739084
"25-44y_PCV13add",2006-01-01,138.808335593005,13964827
"25-44y_PCV7",2006-01-01,61.3678957358549,13964827
"25-44y_nonPCV",2006-01-01,90.5907032291192,13964827
"45-64y_PCV13add",2006-01-01,37.4208444954714,6929241.2
"45-64y_PCV7",2006-01-01,22.7779053450695,6929241.2
"45-64y_nonPCV",2006-01-01,42.301824212272,6929241.2
"5-14y_PCV13add",2006-01-01,46.0509825454667,9281562
"5-14y_PCV7",2006-01-01,41.5944358475183,9281562
"5-14y_nonPCV",2006-01-01,14.855155659828,9281562
"<2y_PCV13add",2006-01-01,60.0447149776833,2099211
"<2y_PCV7",2006-01-01,152.971059586003,2099211
"<2y_nonPCV",2006-01-01,28.5927214179444,2099211
">=65y_PCV13add",2006-01-01,4.03427915368214,2488020.44
">=65y_PCV7",2006-01-01,9.41331802525832,2488020.44
">=65y_nonPCV",2006-01-01,5.37903887157618,2488020.44
"15-24y_PCV13add",2006-04-01,37.4619727574205,10064765
"15-24y_PCV7",2006-04-01,21.2284512292049,10064765
"15-24y_nonPCV",2006-04-01,18.7309863787102,10064765
"2-4y_PCV13add",2006-04-01,29.4894685451248,2739084
"2-4y_PCV7",2006-04-01,48.2554939829316,2739084
"2-4y_nonPCV",2006-04-01,12.0638734957329,2739084
"25-44y_PCV13add",2006-04-01,181.436306640068,13964827
"25-44y_PCV7",2006-04-01,119.110857794243,13964827
"25-44y_nonPCV",2006-04-01,141.27101738387,13964827
"45-64y_PCV13add",2006-04-01,60.4624347615002,6929241.2
"45-64y_PCV7",2006-04-01,47.1901929845855,6929241.2
"45-64y_nonPCV",2006-04-01,47.1901929845855,6929241.2
"5-14y_PCV13add",2006-04-01,30.3218310796286,9281562
"5-14y_PCV7",2006-04-01,60.6436621592573,9281562
"5-14y_nonPCV",2006-04-01,18.4567667441218,9281562
"<2y_PCV13add",2006-04-01,66.6668726345872,2099211
"<2y_PCV7",2006-04-01,188.889472464664,2099211
"<2y_nonPCV",2006-04-01,50.0001544759404,2099211
">=65y_PCV13add",2006-04-01,9.96689420795125,2488020.44
">=65y_PCV7",2006-04-01,11.2127559839452,2488020.44
">=65y_nonPCV",2006-04-01,14.9503413119269,2488020.44
"15-24y_PCV13add",2006-06-01,44.6394344069128,10064765
"15-24y_PCV7",2006-06-01,22.9960722702278,10064765
"15-24y_nonPCV",2006-06-01,35.1704634721131,10064765
"2-4y_PCV13add",2006-06-01,24.0353693716293,2739084
"2-4y_PCV7",2006-06-01,53.1308165057068,2739084
"2-4y_nonPCV",2006-06-01,8.85513608428446,2739084
"25-44y_PCV13add",2006-06-01,194.771855010661,13964827
"25-44y_PCV7",2006-06-01,181.390582529013,13964827
"25-44y_nonPCV",2006-06-01,208.153127492309,13964827
"45-64y_PCV13add",2006-06-01,75.0547566120764,6929241.2
"45-64y_PCV7",2006-06-01,72.1680352039196,6929241.2
"45-64y_nonPCV",2006-06-01,56.2910674590573,6929241.2
"5-14y_PCV13add",2006-06-01,62.7794729542302,9281562
"5-14y_PCV7",2006-06-01,61.4147018030513,9281562
"5-14y_nonPCV",2006-06-01,16.377253814147,9281562
"<2y_PCV13add",2006-06-01,80.0753081067691,2099211
"<2y_PCV7",2006-06-01,172.860982579692,2099211
"<2y_nonPCV",2006-06-01,53.383538737846,2099211
">=65y_PCV13add",2006-06-01,16.5637975535855,2488020.44
">=65y_PCV7",2006-06-01,16.5637975535855,2488020.44
">=65y_nonPCV",2006-06-01,19.324430479183,2488020.44
"15-24y_PCV13add",2006-10-01,30.92578125,10064765
"15-24y_PCV7",2006-10-01,22.08984375,10064765
"15-24y_nonPCV",2006-10-01,17.671875,10064765
"2-4y_PCV13add",2006-10-01,19.7544191919192,2739084
"2-4y_PCV7",2006-10-01,59.2632575757576,2739084
"2-4y_nonPCV",2006-10-01,9.8772095959596,2739084
"25-44y_PCV13add",2006-10-01,147.991356616357,13964827
"25-44y_PCV7",2006-10-01,130.296737890488,13964827
"25-44y_nonPCV",2006-10-01,138.339746402246,13964827
"45-64y_PCV13add",2006-10-01,46.9387351778656,6929241.2
"45-64y_PCV7",2006-10-01,29.5540184453228,6929241.2
"45-64y_nonPCV",2006-10-01,43.461791831357,6929241.2
"5-14y_PCV13add",2006-10-01,44.9829545454545,9281562
"5-14y_PCV7",2006-10-01,46.388671875,9281562
"5-14y_nonPCV",2006-10-01,21.0857599431818,9281562
"<2y_PCV13add",2006-10-01,62.7934644670051,2099211
"<2y_PCV7",2006-10-01,174.924651015228,2099211
"<2y_nonPCV",2006-10-01,56.8131345177665,2099211
">=65y_PCV13add",2006-10-01,14.7423128342246,2488020.44
">=65y_PCV7",2006-10-01,3.27606951871658,2488020.44
">=65y_nonPCV",2006-10-01,9.82820855614973,2488020.44
